generation,row_num,col_num,state,topology
80,5,2,0,mobius
80,5,3,0,mobius
80,5,4,0,mobius
80,5,5,0,mobius
80,5,6,0,mobius
80,5,7,0,mobius
80,5,8,0,mobius
80,5,9,0,mobius
80,6,0,0,mobius
80,6,1,0,mobius
80,6,2,0,mobius
80,6,3,0,mobius
80,6,4,0,mobius
80,6,5,0,mobius
80,6,6,0,mobius
80,6,7,0,mobius
80,6,8,0,mobius
80,6,9,0,mobius
80,7,0,0,mobius
80,7,1,0,mobius
80,7,2,0,mobius
80,7,3,0,mobius
80,7,4,0,mobius
80,7,5,0,mobius
80,7,6,0,mobius
80,7,7,0,mobius
80,7,8,0,mobius
80,7,9,0,mobius
80,8,0,0,mobius
80,8,1,0,mobius
80,8,2,0,mobius
80,8,3,0,mobius
80,8,4,0,mobius
80,8,5,0,mobius
80,8,6,0,mobius
80,8,7,0,mobius
80,8,8,0,mobius
80,8,9,0,mobius
80,9,0,0,mobius
80,9,1,0,mobius
80,9,2,0,mobius
80,9,3,0,mobius
80,9,4,0,mobius
80,9,5,0,mobius
80,9,6,0,mobius
80,9,7,0,mobius
80,9,8,0,mobius
80,9,9,0,mobius
81,0,0,0,closed
81,0,1,0,closed
81,0,2,0,closed
81,0,3,0,closed
81,0,4,0,closed
81,0,5,0,closed
81,0,6,0,closed
81,0,7,0,closed
81,0,8,0,closed
81,0,9,0,closed
81,1,0,0,closed
81,1,1,0,closed
81,1,2,0,closed
81,1,3,0,closed
81,1,4,1,closed
81,1,5,0,closed
81,1,6,0,closed
81,1,7,0,closed
81,1,8,0,closed
81,1,9,0,closed
81,2,0,0,closed
81,2,1,0,closed
81,2,2,0,closed
81,2,3,0,closed
81,2,4,1,closed
81,2,5,0,closed
81,2,6,0,closed
81,2,7,0,closed
81,2,8,0,closed
81,2,9,0,closed
81,3,0,0,closed
81,3,1,0,closed
81,3,2,0,closed
81,3,3,0,closed
81,3,4,1,closed
81,3,5,0,closed
81,3,6,0,closed
81,3,7,0,closed
81,3,8,0,closed
81,3,9,0,closed
81,4,0,0,closed
81,4,1,0,closed
81,4,2,0,closed
81,4,3,0,closed
81,4,4,0,closed
81,4,5,0,closed
81,4,6,0,closed
81,4,7,0,closed
81,4,8,0,closed
81,4,9,0,closed
81,5,0,0,closed
81,5,1,0,closed
81,5,2,0,closed
81,5,3,0,closed
81,5,4,0,closed
81,5,5,0,closed
81,5,6,0,closed
81,5,7,0,closed
81,5,8,0,closed
81,5,9,0,closed
81,6,0,0,closed
81,6,1,0,closed
81,6,2,0,closed
81,6,3,0,closed
81,6,4,0,closed
81,6,5,0,closed
81,6,6,0,closed
81,6,7,0,closed
81,6,8,0,closed
81,6,9,0,closed
81,7,0,0,closed
81,7,1,0,closed
81,7,2,0,closed
81,7,3,0,closed
81,7,4,0,closed
81,7,5,0,closed
81,7,6,0,closed
81,7,7,0,closed
81,7,8,0,closed
81,7,9,0,closed
81,8,0,0,closed
81,8,1,0,closed
81,8,2,0,closed
81,8,3,0,closed
81,8,4,0,closed
81,8,5,0,closed
81,8,6,0,closed
81,8,7,0,closed
81,8,8,1,closed
81,8,9,1,closed
81,9,0,0,closed
81,9,1,0,closed
81,9,2,0,closed
81,9,3,0,closed
81,9,4,0,closed
81,9,5,0,closed
81,9,6,0,closed
81,9,7,0,closed
81,9,8,1,closed
81,9,9,1,closed
81,0,0,0,periodic
81,0,1,0,periodic
81,0,2,0,periodic
81,0,3,0,periodic
81,0,4,0,periodic
81,0,5,0,periodic
81,0,6,0,periodic
81,0,7,0,periodic
81,0,8,0,periodic
81,0,9,0,periodic
81,1,0,0,periodic
81,1,1,0,periodic
81,1,2,0,periodic
81,1,3,0,periodic
81,1,4,0,periodic
81,1,5,0,periodic
81,1,6,0,periodic
81,1,7,0,periodic
81,1,8,0,periodic
81,1,9,0,periodic
81,2,0,0,periodic
81,2,1,0,periodic
81,2,2,0,periodic
81,2,3,0,periodic
81,2,4,0,periodic
81,2,5,0,periodic
81,2,6,0,periodic
81,2,7,0,periodic
81,2,8,0,periodic
81,2,9,0,periodic
81,3,0,0,periodic
81,3,1,0,periodic
81,3,2,0,periodic
81,3,3,0,periodic
81,3,4,0,periodic
81,3,5,0,periodic
81,3,6,0,periodic
81,3,7,0,periodic
81,3,8,0,periodic
81,3,9,0,periodic
81,4,0,0,periodic
81,4,1,0,periodic
81,4,2,0,periodic
81,4,3,0,periodic
81,4,4,0,periodic
81,4,5,0,periodic
81,4,6,0,periodic
81,4,7,0,periodic
81,4,8,0,periodic
81,4,9,0,periodic
81,5,0,0,periodic
81,5,1,0,periodic
81,5,2,0,periodic
81,5,3,0,periodic
81,5,4,0,periodic
81,5,5,0,periodic
81,5,6,0,periodic
81,5,7,0,periodic
81,5,8,0,periodic
81,5,9,0,periodic
81,6,0,0,periodic
81,6,1,0,periodic
81,6,2,0,periodic
81,6,3,0,periodic
81,6,4,0,periodic
81,6,5,0,periodic
81,6,6,0,periodic
81,6,7,0,periodic
81,6,8,0,periodic
81,6,9,0,periodic
81,7,0,0,periodic
81,7,1,0,periodic
81,7,2,0,periodic
81,7,3,0,periodic
81,7,4,0,periodic
81,7,5,0,periodic
81,7,6,0,periodic
81,7,7,0,periodic
81,7,8,0,periodic
81,7,9,0,periodic
81,8,0,0,periodic
81,8,1,0,periodic
81,8,2,0,periodic
81,8,3,0,periodic
81,8,4,0,periodic
81,8,5,0,periodic
81,8,6,0,periodic
81,8,7,0,periodic
81,8,8,0,periodic
81,8,9,0,periodic
81,9,0,0,periodic
81,9,1,0,periodic
81,9,2,0,periodic
81,9,3,0,periodic
81,9,4,0,periodic
81,9,5,0,periodic
81,9,6,0,periodic
81,9,7,0,periodic
81,9,8,0,periodic
81,9,9,0,periodic
81,0,0,0,mobius
81,0,1,0,mobius
81,0,2,0,mobius
81,0,3,0,mobius
81,0,4,0,mobius
81,0,5,0,mobius
81,0,6,0,mobius
81,0,7,0,mobius
81,0,8,0,mobius
81,0,9,0,mobius
81,1,0,0,mobius
81,1,1,0,mobius
81,1,2,0,mobius
81,1,3,0,mobius
81,1,4,1,mobius
81,1,5,0,mobius
81,1,6,0,mobius
81,1,7,0,mobius
81,1,8,0,mobius
81,1,9,0,mobius
81,2,0,0,mobius
81,2,1,0,mobius
81,2,2,0,mobius
81,2,3,0,mobius
81,2,4,1,mobius
81,2,5,0,mobius
81,2,6,0,mobius
81,2,7,0,mobius
81,2,8,0,mobius
81,2,9,0,mobius
81,3,0,0,mobius
81,3,1,0,mobius
81,3,2,0,mobius
81,3,3,0,mobius
81,3,4,1,mobius
81,3,5,0,mobius
81,3,6,0,mobius
81,3,7,0,mobius
81,3,8,0,mobius
81,3,9,0,mobius
81,4,0,0,mobius
81,4,1,0,mobius
81,4,2,0,mobius
81,4,3,0,mobius
81,4,4,0,mobius
81,4,5,0,mobius
81,4,6,0,mobius
81,4,7,0,mobius
81,4,8,0,mobius
81,4,9,0,mobius
81,5,0,0,mobius
81,5,1,0,mobius
81,5,2,0,mobius
81,5,3,0,mobius
81,5,4,0,mobius
81,5,5,0,mobius
81,5,6,0,mobius
81,5,7,0,mobius
81,5,8,0,mobius
81,5,9,0,mobius
81,6,0,0,mobius
81,6,1,0,mobius
81,6,2,0,mobius
81,6,3,0,mobius
81,6,4,0,mobius
81,6,5,0,mobius
81,6,6,0,mobius
81,6,7,0,mobius
81,6,8,0,mobius
81,6,9,0,mobius
81,7,0,0,mobius
81,7,1,0,mobius
81,7,2,0,mobius
81,7,3,0,mobius
81,7,4,0,mobius
81,7,5,0,mobius
81,7,6,0,mobius
81,7,7,0,mobius
81,7,8,0,mobius
81,7,9,0,mobius
81,8,0,0,mobius
81,8,1,0,mobius
81,8,2,0,mobius
81,8,3,0,mobius
81,8,4,0,mobius
81,8,5,0,mobius
81,8,6,0,mobius
81,8,7,0,mobius
81,8,8,0,mobius
81,8,9,0,mobius
81,9,0,0,mobius
81,9,1,0,mobius
81,9,2,0,mobius
81,9,3,0,mobius
81,9,4,0,mobius
81,9,5,0,mobius
81,9,6,0,mobius
81,9,7,0,mobius
81,9,8,0,mobius
81,9,9,0,mobius
82,0,0,0,closed
82,0,1,0,closed
82,0,2,0,closed
82,0,3,0,closed
82,0,4,0,closed
82,0,5,0,closed
82,0,6,0,closed
82,0,7,0,closed
82,0,8,0,closed
82,0,9,0,closed
82,1,0,0,closed
82,1,1,0,closed
82,1,2,0,closed
82,1,3,0,closed
82,1,4,0,closed
82,1,5,0,closed
82,1,6,0,closed
82,1,7,0,closed
82,1,8,0,closed
82,1,9,0,closed
82,2,0,0,closed
82,2,1,0,closed
82,2,2,0,closed
82,2,3,1,closed
82,2,4,1,closed
82,2,5,1,closed
82,2,6,0,closed
82,2,7,0,closed
82,2,8,0,closed
82,2,9,0,closed
82,3,0,0,closed
82,3,1,0,closed
82,3,2,0,closed
82,3,3,0,closed
82,3,4,0,closed
82,3,5,0,closed
82,3,6,0,closed
82,3,7,0,closed
82,3,8,0,closed
82,3,9,0,closed
82,4,0,0,closed
82,4,1,0,closed
82,4,2,0,closed
82,4,3,0,closed
82,4,4,0,closed
82,4,5,0,closed
82,4,6,0,closed
82,4,7,0,closed
82,4,8,0,closed
82,4,9,0,closed
82,5,0,0,closed
82,5,1,0,closed
82,5,2,0,closed
82,5,3,0,closed
82,5,4,0,closed
82,5,5,0,closed
82,5,6,0,closed
82,5,7,0,closed
82,5,8,0,closed
82,5,9,0,closed
82,6,0,0,closed
82,6,1,0,closed
82,6,2,0,closed
82,6,3,0,closed
82,6,4,0,closed
82,6,5,0,closed
82,6,6,0,closed
82,6,7,0,closed
82,6,8,0,closed
82,6,9,0,closed
82,7,0,0,closed
82,7,1,0,closed
82,7,2,0,closed
82,7,3,0,closed
82,7,4,0,closed
82,7,5,0,closed
82,7,6,0,closed
82,7,7,0,closed
82,7,8,0,closed
82,7,9,0,closed
82,8,0,0,closed
82,8,1,0,closed
82,8,2,0,closed
82,8,3,0,closed
82,8,4,0,closed
82,8,5,0,closed
82,8,6,0,closed
82,8,7,0,closed
82,8,8,1,closed
82,8,9,1,closed
82,9,0,0,closed
82,9,1,0,closed
82,9,2,0,closed
82,9,3,0,closed
82,9,4,0,closed
82,9,5,0,closed
82,9,6,0,closed
82,9,7,0,closed
82,9,8,1,closed
82,9,9,1,closed
82,0,0,0,periodic
82,0,1,0,periodic
82,0,2,0,periodic
82,0,3,0,periodic
82,0,4,0,periodic
82,0,5,0,periodic
82,0,6,0,periodic
82,0,7,0,periodic
82,0,8,0,periodic
82,0,9,0,periodic
82,1,0,0,periodic
82,1,1,0,periodic
82,1,2,0,periodic
82,1,3,0,periodic
82,1,4,0,periodic
82,1,5,0,periodic
82,1,6,0,periodic
82,1,7,0,periodic
82,1,8,0,periodic
82,1,9,0,periodic
82,2,0,0,periodic
82,2,1,0,periodic
82,2,2,0,periodic
82,2,3,0,periodic
82,2,4,0,periodic
82,2,5,0,periodic
82,2,6,0,periodic
82,2,7,0,periodic
82,2,8,0,periodic
82,2,9,0,periodic
82,3,0,0,periodic
82,3,1,0,periodic
82,3,2,0,periodic
82,3,3,0,periodic
82,3,4,0,periodic
82,3,5,0,periodic
82,3,6,0,periodic
82,3,7,0,periodic
82,3,8,0,periodic
82,3,9,0,periodic
82,4,0,0,periodic
82,4,1,0,periodic
82,4,2,0,periodic
82,4,3,0,periodic
82,4,4,0,periodic
82,4,5,0,periodic
82,4,6,0,periodic
82,4,7,0,periodic
82,4,8,0,periodic
82,4,9,0,periodic
82,5,0,0,periodic
82,5,1,0,periodic
82,5,2,0,periodic
82,5,3,0,periodic
82,5,4,0,periodic
82,5,5,0,periodic
82,5,6,0,periodic
82,5,7,0,periodic
82,5,8,0,periodic
82,5,9,0,periodic
82,6,0,0,periodic
82,6,1,0,periodic
82,6,2,0,periodic
82,6,3,0,periodic
82,6,4,0,periodic
82,6,5,0,periodic
82,6,6,0,periodic
82,6,7,0,periodic
82,6,8,0,periodic
82,6,9,0,periodic
82,7,0,0,periodic
82,7,1,0,periodic
82,7,2,0,periodic
82,7,3,0,periodic
82,7,4,0,periodic
82,7,5,0,periodic
82,7,6,0,periodic
82,7,7,0,periodic
82,7,8,0,periodic
82,7,9,0,periodic
82,8,0,0,periodic
82,8,1,0,periodic
82,8,2,0,periodic
82,8,3,0,periodic
82,8,4,0,periodic
82,8,5,0,periodic
82,8,6,0,periodic
82,8,7,0,periodic
82,8,8,0,periodic
82,8,9,0,periodic
82,9,0,0,periodic
82,9,1,0,periodic
82,9,2,0,periodic
82,9,3,0,periodic
82,9,4,0,periodic
82,9,5,0,periodic
82,9,6,0,periodic
82,9,7,0,periodic
82,9,8,0,periodic
82,9,9,0,periodic
82,0,0,0,mobius
82,0,1,0,mobius
82,0,2,0,mobius
82,0,3,0,mobius
82,0,4,0,mobius
82,0,5,0,mobius
82,0,6,0,mobius
82,0,7,0,mobius
82,0,8,0,mobius
82,0,9,0,mobius
82,1,0,0,mobius
82,1,1,0,mobius
82,1,2,0,mobius
82,1,3,0,mobius
82,1,4,0,mobius
82,1,5,0,mobius
82,1,6,0,mobius
82,1,7,0,mobius
82,1,8,0,mobius
82,1,9,0,mobius
82,2,0,0,mobius
82,2,1,0,mobius
82,2,2,0,mobius
82,2,3,1,mobius
82,2,4,1,mobius
82,2,5,1,mobius
82,2,6,0,mobius
82,2,7,0,mobius
82,2,8,0,mobius
82,2,9,0,mobius
82,3,0,0,mobius
82,3,1,0,mobius
82,3,2,0,mobius
82,3,3,0,mobius
82,3,4,0,mobius
82,3,5,0,mobius
82,3,6,0,mobius
82,3,7,0,mobius
82,3,8,0,mobius
82,3,9,0,mobius
82,4,0,0,mobius
82,4,1,0,mobius
82,4,2,0,mobius
82,4,3,0,mobius
82,4,4,0,mobius
82,4,5,0,mobius
82,4,6,0,mobius
82,4,7,0,mobius
82,4,8,0,mobius
82,4,9,0,mobius
82,5,0,0,mobius
82,5,1,0,mobius
82,5,2,0,mobius
82,5,3,0,mobius
82,5,4,0,mobius
82,5,5,0,mobius
82,5,6,0,mobius
82,5,7,0,mobius
82,5,8,0,mobius
82,5,9,0,mobius
82,6,0,0,mobius
82,6,1,0,mobius
82,6,2,0,mobius
82,6,3,0,mobius
82,6,4,0,mobius
82,6,5,0,mobius
82,6,6,0,mobius
82,6,7,0,mobius
82,6,8,0,mobius
82,6,9,0,mobius
82,7,0,0,mobius
82,7,1,0,mobius
82,7,2,0,mobius
82,7,3,0,mobius
82,7,4,0,mobius
82,7,5,0,mobius
82,7,6,0,mobius
82,7,7,0,mobius
82,7,8,0,mobius
82,7,9,0,mobius
82,8,0,0,mobius
82,8,1,0,mobius
82,8,2,0,mobius
82,8,3,0,mobius
82,8,4,0,mobius
82,8,5,0,mobius
82,8,6,0,mobius
82,8,7,0,mobius
82,8,8,0,mobius
82,8,9,0,mobius
82,9,0,0,mobius
82,9,1,0,mobius
82,9,2,0,mobius
82,9,3,0,mobius
82,9,4,0,mobius
82,9,5,0,mobius
82,9,6,0,mobius
82,9,7,0,mobius
82,9,8,0,mobius
82,9,9,0,mobius
83,0,0,0,closed
83,0,1,0,closed
83,0,2,0,closed
83,0,3,0,closed
83,0,4,0,closed
83,0,5,0,closed
83,0,6,0,closed
83,0,7,0,closed
83,0,8,0,closed
83,0,9,0,closed
83,1,0,0,closed
83,1,1,0,closed
83,1,2,0,closed
83,1,3,0,closed
83,1,4,1,closed
83,1,5,0,closed
83,1,6,0,closed
83,1,7,0,closed
83,1,8,0,closed
83,1,9,0,closed
83,2,0,0,closed
83,2,1,0,closed
83,2,2,0,closed
83,2,3,0,closed
83,2,4,1,closed
83,2,5,0,closed
83,2,6,0,closed
83,2,7,0,closed
83,2,8,0,closed
83,2,9,0,closed
83,3,0,0,closed
83,3,1,0,closed
83,3,2,0,closed
83,3,3,0,closed
83,3,4,1,closed
83,3,5,0,closed
83,3,6,0,closed
83,3,7,0,closed
83,3,8,0,closed
83,3,9,0,closed
83,4,0,0,closed
83,4,1,0,closed
83,4,2,0,closed
83,4,3,0,closed
83,4,4,0,closed
83,4,5,0,closed
83,4,6,0,closed
83,4,7,0,closed
83,4,8,0,closed
83,4,9,0,closed
83,5,0,0,closed
83,5,1,0,closed
83,5,2,0,closed
83,5,3,0,closed
83,5,4,0,closed
83,5,5,0,closed
83,5,6,0,closed
83,5,7,0,closed
83,5,8,0,closed
83,5,9,0,closed
83,6,0,0,closed
83,6,1,0,closed
83,6,2,0,closed
83,6,3,0,closed
83,6,4,0,closed
83,6,5,0,closed
83,6,6,0,closed
83,6,7,0,closed
83,6,8,0,closed
83,6,9,0,closed
83,7,0,0,closed
83,7,1,0,closed
83,7,2,0,closed
83,7,3,0,closed
83,7,4,0,closed
83,7,5,0,closed
83,7,6,0,closed
83,7,7,0,closed
83,7,8,0,closed
83,7,9,0,closed
83,8,0,0,closed
83,8,1,0,closed
83,8,2,0,closed
83,8,3,0,closed
83,8,4,0,closed
83,8,5,0,closed
83,8,6,0,closed
83,8,7,0,closed
83,8,8,1,closed
83,8,9,1,closed
83,9,0,0,closed
83,9,1,0,closed
83,9,2,0,closed
83,9,3,0,closed
83,9,4,0,closed
83,9,5,0,closed
83,9,6,0,closed
83,9,7,0,closed
83,9,8,1,closed
83,9,9,1,closed
83,0,0,0,periodic
83,0,1,0,periodic
83,0,2,0,periodic
83,0,3,0,periodic
83,0,4,0,periodic
83,0,5,0,periodic
83,0,6,0,periodic
83,0,7,0,periodic
83,0,8,0,periodic
83,0,9,0,periodic
83,1,0,0,periodic
83,1,1,0,periodic
83,1,2,0,periodic
83,1,3,0,periodic
83,1,4,0,periodic
83,1,5,0,periodic
83,1,6,0,periodic
83,1,7,0,periodic
83,1,8,0,periodic
83,1,9,0,periodic
83,2,0,0,periodic
83,2,1,0,periodic
83,2,2,0,periodic
83,2,3,0,periodic
83,2,4,0,periodic
83,2,5,0,periodic
83,2,6,0,periodic
83,2,7,0,periodic
83,2,8,0,periodic
83,2,9,0,periodic
83,3,0,0,periodic
83,3,1,0,periodic
83,3,2,0,periodic
83,3,3,0,periodic
83,3,4,0,periodic
83,3,5,0,periodic
83,3,6,0,periodic
83,3,7,0,periodic
83,3,8,0,periodic
83,3,9,0,periodic
83,4,0,0,periodic
83,4,1,0,periodic
83,4,2,0,periodic
83,4,3,0,periodic
83,4,4,0,periodic
83,4,5,0,periodic
83,4,6,0,periodic
83,4,7,0,periodic
83,4,8,0,periodic
83,4,9,0,periodic
83,5,0,0,periodic
83,5,1,0,periodic
83,5,2,0,periodic
83,5,3,0,periodic
83,5,4,0,periodic
83,5,5,0,periodic
83,5,6,0,periodic
83,5,7,0,periodic
83,5,8,0,periodic
83,5,9,0,periodic
83,6,0,0,periodic
83,6,1,0,periodic
83,6,2,0,periodic
83,6,3,0,periodic
83,6,4,0,periodic
83,6,5,0,periodic
83,6,6,0,periodic
83,6,7,0,periodic
83,6,8,0,periodic
83,6,9,0,periodic
83,7,0,0,periodic
83,7,1,0,periodic
83,7,2,0,periodic
83,7,3,0,periodic
83,7,4,0,periodic
83,7,5,0,periodic
83,7,6,0,periodic
83,7,7,0,periodic
83,7,8,0,periodic
83,7,9,0,periodic
83,8,0,0,periodic
83,8,1,0,periodic
83,8,2,0,periodic
83,8,3,0,periodic
83,8,4,0,periodic
83,8,5,0,periodic
83,8,6,0,periodic
83,8,7,0,periodic
83,8,8,0,periodic
83,8,9,0,periodic
83,9,0,0,periodic
83,9,1,0,periodic
83,9,2,0,periodic
83,9,3,0,periodic
83,9,4,0,periodic
83,9,5,0,periodic
83,9,6,0,periodic
83,9,7,0,periodic
83,9,8,0,periodic
83,9,9,0,periodic
83,0,0,0,mobius
83,0,1,0,mobius
83,0,2,0,mobius
83,0,3,0,mobius
83,0,4,0,mobius
83,0,5,0,mobius
83,0,6,0,mobius
83,0,7,0,mobius
83,0,8,0,mobius
83,0,9,0,mobius
83,1,0,0,mobius
83,1,1,0,mobius
83,1,2,0,mobius
83,1,3,0,mobius
83,1,4,1,mobius
83,1,5,0,mobius
83,1,6,0,mobius
83,1,7,0,mobius
83,1,8,0,mobius
83,1,9,0,mobius
83,2,0,0,mobius
83,2,1,0,mobius
83,2,2,0,mobius
83,2,3,0,mobius
83,2,4,1,mobius
83,2,5,0,mobius
83,2,6,0,mobius
83,2,7,0,mobius
83,2,8,0,mobius
83,2,9,0,mobius
83,3,0,0,mobius
83,3,1,0,mobius
83,3,2,0,mobius
83,3,3,0,mobius
83,3,4,1,mobius
83,3,5,0,mobius
83,3,6,0,mobius
83,3,7,0,mobius
83,3,8,0,mobius
83,3,9,0,mobius
83,4,0,0,mobius
83,4,1,0,mobius
83,4,2,0,mobius
83,4,3,0,mobius
83,4,4,0,mobius
83,4,5,0,mobius
83,4,6,0,mobius
83,4,7,0,mobius
83,4,8,0,mobius
83,4,9,0,mobius
83,5,0,0,mobius
83,5,1,0,mobius
83,5,2,0,mobius
83,5,3,0,mobius
83,5,4,0,mobius
83,5,5,0,mobius
83,5,6,0,mobius
83,5,7,0,mobius
83,5,8,0,mobius
83,5,9,0,mobius
83,6,0,0,mobius
83,6,1,0,mobius
83,6,2,0,mobius
83,6,3,0,mobius
83,6,4,0,mobius
83,6,5,0,mobius
83,6,6,0,mobius
83,6,7,0,mobius
83,6,8,0,mobius
83,6,9,0,mobius
83,7,0,0,mobius
83,7,1,0,mobius
83,7,2,0,mobius
83,7,3,0,mobius
83,7,4,0,mobius
83,7,5,0,mobius
83,7,6,0,mobius
83,7,7,0,mobius
83,7,8,0,mobius
83,7,9,0,mobius
83,8,0,0,mobius
83,8,1,0,mobius
83,8,2,0,mobius
83,8,3,0,mobius
83,8,4,0,mobius
83,8,5,0,mobius
83,8,6,0,mobius
83,8,7,0,mobius
83,8,8,0,mobius
83,8,9,0,mobius
83,9,0,0,mobius
83,9,1,0,mobius
83,9,2,0,mobius
83,9,3,0,mobius
83,9,4,0,mobius
83,9,5,0,mobius
83,9,6,0,mobius
83,9,7,0,mobius
83,9,8,0,mobius
83,9,9,0,mobius
84,0,0,0,closed
84,0,1,0,closed
84,0,2,0,closed
84,0,3,0,closed
84,0,4,0,closed
84,0,5,0,closed
84,0,6,0,closed
84,0,7,0,closed
84,0,8,0,closed
84,0,9,0,closed
84,1,0,0,closed
84,1,1,0,closed
84,1,2,0,closed
84,1,3,0,closed
84,1,4,0,closed
84,1,5,0,closed
84,1,6,0,closed
84,1,7,0,closed
84,1,8,0,closed
84,1,9,0,closed
84,2,0,0,closed
84,2,1,0,closed
84,2,2,0,closed
84,2,3,1,closed
84,2,4,1,closed
84,2,5,1,closed
84,2,6,0,closed
84,2,7,0,closed
84,2,8,0,closed
84,2,9,0,closed
84,3,0,0,closed
84,3,1,0,closed
84,3,2,0,closed
84,3,3,0,closed
84,3,4,0,closed
84,3,5,0,closed
84,3,6,0,closed
84,3,7,0,closed
84,3,8,0,closed
84,3,9,0,closed
84,4,0,0,closed
84,4,1,0,closed
84,4,2,0,closed
84,4,3,0,closed
84,4,4,0,closed
84,4,5,0,closed
84,4,6,0,closed
84,4,7,0,closed
84,4,8,0,closed
84,4,9,0,closed
84,5,0,0,closed
84,5,1,0,closed
84,5,2,0,closed
84,5,3,0,closed
84,5,4,0,closed
84,5,5,0,closed
84,5,6,0,closed
84,5,7,0,closed
84,5,8,0,closed
84,5,9,0,closed
84,6,0,0,closed
84,6,1,0,closed
84,6,2,0,closed
84,6,3,0,closed
84,6,4,0,closed
84,6,5,0,closed
84,6,6,0,closed
84,6,7,0,closed
84,6,8,0,closed
84,6,9,0,closed
84,7,0,0,closed
84,7,1,0,closed
84,7,2,0,closed
84,7,3,0,closed
84,7,4,0,closed
84,7,5,0,closed
84,7,6,0,closed
84,7,7,0,closed
84,7,8,0,closed
84,7,9,0,closed
84,8,0,0,closed
84,8,1,0,closed
84,8,2,0,closed
84,8,3,0,closed
84,8,4,0,closed
84,8,5,0,closed
84,8,6,0,closed
84,8,7,0,closed
84,8,8,1,closed
84,8,9,1,closed
84,9,0,0,closed
84,9,1,0,closed
84,9,2,0,closed
84,9,3,0,closed
84,9,4,0,closed
84,9,5,0,closed
84,9,6,0,closed
84,9,7,0,closed
84,9,8,1,closed
84,9,9,1,closed
84,0,0,0,periodic
84,0,1,0,periodic
84,0,2,0,periodic
84,0,3,0,periodic
84,0,4,0,periodic
84,0,5,0,periodic
84,0,6,0,periodic
84,0,7,0,periodic
84,0,8,0,periodic
84,0,9,0,periodic
84,1,0,0,periodic
84,1,1,0,periodic
84,1,2,0,periodic
84,1,3,0,periodic
84,1,4,0,periodic
84,1,5,0,periodic
84,1,6,0,periodic
84,1,7,0,periodic
84,1,8,0,periodic
84,1,9,0,periodic
84,2,0,0,periodic
84,2,1,0,periodic
84,2,2,0,periodic
84,2,3,0,periodic
84,2,4,0,periodic
84,2,5,0,periodic
84,2,6,0,periodic
84,2,7,0,periodic
84,2,8,0,periodic
84,2,9,0,periodic
84,3,0,0,periodic
84,3,1,0,periodic
84,3,2,0,periodic
84,3,3,0,periodic
84,3,4,0,periodic
84,3,5,0,periodic
84,3,6,0,periodic
84,3,7,0,periodic
84,3,8,0,periodic
84,3,9,0,periodic
84,4,0,0,periodic
84,4,1,0,periodic
84,4,2,0,periodic
84,4,3,0,periodic
84,4,4,0,periodic
84,4,5,0,periodic
84,4,6,0,periodic
84,4,7,0,periodic
84,4,8,0,periodic
84,4,9,0,periodic
84,5,0,0,periodic
84,5,1,0,periodic
84,5,2,0,periodic
84,5,3,0,periodic
84,5,4,0,periodic
84,5,5,0,periodic
84,5,6,0,periodic
84,5,7,0,periodic
84,5,8,0,periodic
84,5,9,0,periodic
84,6,0,0,periodic
84,6,1,0,periodic
84,6,2,0,periodic
84,6,3,0,periodic
84,6,4,0,periodic
84,6,5,0,periodic
84,6,6,0,periodic
84,6,7,0,periodic
84,6,8,0,periodic
84,6,9,0,periodic
84,7,0,0,periodic
84,7,1,0,periodic
84,7,2,0,periodic
84,7,3,0,periodic
84,7,4,0,periodic
84,7,5,0,periodic
84,7,6,0,periodic
84,7,7,0,periodic
84,7,8,0,periodic
84,7,9,0,periodic
84,8,0,0,periodic
84,8,1,0,periodic
84,8,2,0,periodic
84,8,3,0,periodic
84,8,4,0,periodic
84,8,5,0,periodic
84,8,6,0,periodic
84,8,7,0,periodic
84,8,8,0,periodic
84,8,9,0,periodic
84,9,0,0,periodic
84,9,1,0,periodic
84,9,2,0,periodic
84,9,3,0,periodic
84,9,4,0,periodic
84,9,5,0,periodic
84,9,6,0,periodic
84,9,7,0,periodic
84,9,8,0,periodic
84,9,9,0,periodic
84,0,0,0,mobius
84,0,1,0,mobius
84,0,2,0,mobius
84,0,3,0,mobius
84,0,4,0,mobius
84,0,5,0,mobius
84,0,6,0,mobius
84,0,7,0,mobius
84,0,8,0,mobius
84,0,9,0,mobius
84,1,0,0,mobius
84,1,1,0,mobius
84,1,2,0,mobius
84,1,3,0,mobius
84,1,4,0,mobius
84,1,5,0,mobius
84,1,6,0,mobius
84,1,7,0,mobius
84,1,8,0,mobius
84,1,9,0,mobius
84,2,0,0,mobius
84,2,1,0,mobius
84,2,2,0,mobius
84,2,3,1,mobius
84,2,4,1,mobius
84,2,5,1,mobius
84,2,6,0,mobius
84,2,7,0,mobius
84,2,8,0,mobius
84,2,9,0,mobius
84,3,0,0,mobius
84,3,1,0,mobius
84,3,2,0,mobius
84,3,3,0,mobius
84,3,4,0,mobius
84,3,5,0,mobius
84,3,6,0,mobius
84,3,7,0,mobius
84,3,8,0,mobius
84,3,9,0,mobius
84,4,0,0,mobius
84,4,1,0,mobius
84,4,2,0,mobius
84,4,3,0,mobius
84,4,4,0,mobius
84,4,5,0,mobius
84,4,6,0,mobius
84,4,7,0,mobius
84,4,8,0,mobius
84,4,9,0,mobius
